73|Close_NoOpen|23782.99|999658.3041463773|-341.69585362274734|0|0|0|0.0
74|Close_NoOpen|23650.19|999658.3041463773|-341.69585362274734|0|0|0|0.0
75|Close_NoOpen|23304.65|999658.3041463773|-341.69585362274734|0|0|0|0.0
76|Long_Open|23275.88|999658.3041463773|-341.69585362274734|1|4.294824961060021|99965.83041463773|99965.83041463773
77|Close|22990.75|998334.9794582567|-1665.0205417432949|0|0|0|0.0
78|Close_NoOpen|22824.55|998334.9794582567|-1665.0205417432949|0|0|0|0.0
79|Close_NoOpen|22622.27|998334.9794582567|-1665.0205417432949|0|0|0|0.0
80|Close_NoOpen|23317.38|998334.9794582567|-1665.0205417432949|0|0|0|0.0
81|Close_NoOpen|22959.28|998334.9794582567|-1665.0205417432949|0|0|0|0.0
82|Close_NoOpen|23177.81|998334.9794582567|-1665.0205417432949|0|0|0|0.0
83|Close_NoOpen|23816.87|998334.9794582567|-1665.0205417432949|0|0|0|0.0
84|Close_NoOpen|23155.85|998334.9794582567|-1665.0205417432949|0|0|0|0.0
85|Long_Open|23964.88|998334.9794582567|-1665.0205417432949|1|4.165825071764418|99833.49794582567|99833.49794582567
86|Close|23940.07|998131.8951944005|-1868.1048055995655|0|0|0|0.0
87|Long_Open|24412.39|998131.8951944005|-1868.1048055995655|1|4.0886283366536444|99813.18951944006|99813.18951944006
88|Close|24458.58|998220.7468940081|-1779.2531059918244|0|0|0|0.0
89|Close_NoOpen|24315.55|998220.7468940081|-1779.2531059918244|0|0|0|0.0
90|Close_NoOpen|24096.82|998220.7468940081|-1779.2531059918244|0|0|0|0.0
91|Close_NoOpen|23855.35|998220.7468940081|-1779.2531059918244|0|0|0|0.0
92|Long_Open|23335.92|998220.7468940081|-1779.2531059918244|1|4.277614711114918|99822.07468940083|99822.07468940083
93|Close|23198.25|997532.6145012568|-2467.3854987431373|0|0|0|0.0
94|Close_NoOpen|20829.32|997532.6145012568|-2467.3854987431373|0|0|0|0.0
95|Hold|21141.95|997532.6145012568|-2467.3854987431373|0|0|0|0.0
96|Long_Open|21512.28|997532.6145012568|-2467.3854987431373|1|4.637038075467858|99753.26145012569|99753.26145012569
97|Close|21397.0|996898.8380482162|-3101.1619517838553|0|0|0|0.0
98|Close_NoOpen|21528.61|996898.8380482162|-3101.1619517838553|0|0|0|0.0
99|Close_NoOpen|21367.42|996898.8380482162|-3101.1619517838553|0|0|0|0.0
100|Hold|21558.82|996898.8380482162|-3101.1619517838553|0|0|0|0.0
101|Close_NoOpen|20243.48|996898.8380482162|-3101.1619517838553|0|0|0|0.0
102|Hold|20039.86|996898.8380482162|-3101.1619517838553|0|0|0|0.0
103|Close_NoOpen|19552.34|996898.8380482162|-3101.1619517838553|0|0|0|0.0
104|Hold|20290.0|996898.8380482162|-3101.1619517838553|0|0|0|0.0
105|Close_NoOpen|19812.65|996898.8380482162|-3101.1619517838553|0|0|0|0.0
106|Hold|20060.32|996898.8380482162|-3101.1619517838553|0|0|0|0.0
107|Close_NoOpen|20132.97|996898.8380482162|-3101.1619517838553|0|0|0|0.0
108|Hold|19954.16|996898.8380482162|-3101.1619517838553|0|0|0|0.0
109|Close_NoOpen|19832.06|996898.8380482162|-3101.1619517838553|0|0|0|0.0
110|Close_NoOpen|20002.38|996898.8380482162|-3101.1619517838553|0|0|0|0.0
111|Close_NoOpen|19795.12|996898.8380482162|-3101.1619517838553|0|0|0|0.0
112|Close_NoOpen|18790.39|996898.8380482162|-3101.1619517838553|0|0|0|0.0
113|Hold|19290.53|996898.8380482162|-3101.1619517838553|0|0|0|0.0
114|Close_NoOpen|19322.54|996898.8380482162|-3101.1619517838553|0|0|0|0.0
115|Close_NoOpen|21360.97|996898.8380482162|-3101.1619517838553|0|0|0|0.0
116|Close_NoOpen|21650.6|996898.8380482162|-3101.1619517838553|0|0|0|0.0
117|Close_NoOpen|21830.0|996898.8380482162|-3101.1619517838553|0|0|0|0.0
118|Close_NoOpen|22400.0|996898.8380482162|-3101.1619517838553|0|0|0|0.0
119|Close_NoOpen|20173.75|996898.8380482162|-3101.1619517838553|0|0|0|0.0
120|Hold|20231.0|996898.8380482162|-3101.1619517838553|0|0|0|0.0
121|Long_Open|19698.24|996898.8380482162|-3101.1619517838553|1|5.0608523301991255|99689.88380482163|99689.88380482163
122|Close|19800.4|997315.6478217904|-2684.3521782095877|0|0|0|0.0
123|Close_NoOpen|20112.04|997315.6478217904|-2684.3521782095877|0|0|0|0.0
124|Close_NoOpen|19417.99|997315.6478217904|-2684.3521782095877|0|0|0|0.0
125|Close_NoOpen|19540.33|997315.6478217904|-2684.3521782095877|0|0|0|0.0
126|Close_NoOpen|18880.27|997315.6478217904|-2684.3521782095877|0|0|0|0.0
127|Hold|18464.23|997315.6478217904|-2684.3521782095877|0|0|0|0.0
128|Close_NoOpen|19403.29|997315.6478217904|-2684.3521782095877|0|0|0|0.0
129|Close_NoOpen|19288.36|997315.6478217904|-2684.3521782095877|0|0|0|0.0
130|Hold|18921.25|997315.6478217904|-2684.3521782095877|0|0|0|0.0
131|Close_NoOpen|18809.61|997315.6478217904|-2684.3521782095877|0|0|0|0.0
132|Close_NoOpen|19226.35|997315.6478217904|-2684.3521782095877|0|0|0|0.0
133|Close_NoOpen|19078.74|997315.6478217904|-2684.3521782095877|0|0|0|0.0
134|Close_NoOpen|19414.16|997315.6478217904|-2684.3521782095877|0|0|0|0.0
135|Close_NoOpen|19590.0|997315.6478217904|-2684.3521782095877|0|0|0|0.0
136|Close_NoOpen|19426.64|997315.6478217904|-2684.3521782095877|0|0|0|0.0
137|Close_NoOpen|19312.12|997315.6478217904|-2684.3521782095877|0|0|0|0.0
138|Close_NoOpen|19057.74|997315.6478217904|-2684.3521782095877|0|0|0|0.0
139|Close_NoOpen|19632.46|997315.6478217904|-2684.3521782095877|0|0|0|0.0
140|Close_NoOpen|20341.67|997315.6478217904|-2684.3521782095877|0|0|0|0.0
141|Close_NoOpen|20158.9|997315.6478217904|-2684.3521782095877|0|0|0|0.0
142|Close_NoOpen|19962.44|997315.6478217904|-2684.3521782095877|0|0|0|0.0
143|Close_NoOpen|19532.6|997315.6478217904|-2684.3521782095877|0|0|0|0.0
144|Long_Open|19419.7|997315.6478217904|-2684.3521782095877|1|5.135587304756461|99731.56478217905|99731.56478217905
145|Close|19441.92|997329.91489417|-2670.0851058299936|0|0|0|0.0
146|Close_NoOpen|19132.28|997329.91489417|-2670.0851058299936|0|0|0|0.0
147|Close_NoOpen|19058.3|997329.91489417|-2670.0851058299936|0|0|0|0.0
148|Long_Open|19153.99|997329.91489417|-2670.0851058299936|1|5.20690422671292|99732.99148941702|99732.99148941702
149|Close|19376.75|998388.9119982376|-1611.0880017623979|0|0|0|0.0
150|Close_NoOpen|19177.11|998388.9119982376|-1611.0880017623979|0|0|0|0.0
151|Long_Open|19071.0|998388.9119982376|-1611.0880017623979|1|5.235115683489265|99838.89119982376|99838.89119982376
152|Close|19262.52|999290.6998333839|-709.3001666160437|0|0|0|0.0
153|Close_NoOpen|19552.63|999290.6998333839|-709.3001666160437|0|0|0|0.0
154|Close_NoOpen|19331.69|999290.6998333839|-709.3001666160437|0|0|0|0.0
155|Hold|19121.38|999290.6998333839|-709.3001666160437|0|0|0|0.0
156|Close_NoOpen|19045.0|999290.6998333839|-709.3001666160437|0|0|0|0.0
157|Close_NoOpen|19165.2|999290.6998333839|-709.3001666160437|0|0|0|0.0
158|Close_NoOpen|19205.51|999290.6998333839|-709.3001666160437|0|0|0|0.0
159|Close_NoOpen|19569.29|999290.6998333839|-709.3001666160437|0|0|0|0.0
160|Close_NoOpen|19330.0|999290.6998333839|-709.3001666160437|0|0|0|0.0
161|Close_NoOpen|20085.39|999290.6998333839|-709.3001666160437|0|0|0|0.0
